timestamp,product_category,quantity_sold,price,competitor_price,promotions,inventory_level,day_of_week,month,is_weekend,is_holiday,season
2024-01-09,Fashion,82,83.68,92.93,0,343,1,1,0,0,Winter
2024-01-09,Food & Grocery,108,26.01,22.96,0,681,1,1,0,0,Winter
2024-01-09,Home & Kitchen,38,117.2,123.67,0,126,1,1,0,0,Winter
2024-01-10,Beauty,56,33.9,34.29,0,347,2,1,0,0,Winter
2024-01-10,Electronics,58,430.64,474.66,0,285,2,1,0,0,Winter
2024-01-10,Fashion,78,82.25,90.37,0,378,2,1,0,0,Winter
2024-01-10,Food & Grocery,119,24.87,27.79,0,753,2,1,0,0,Winter
2024-01-10,Home & Kitchen,73,87.11,136.98,1,322,2,1,0,0,Winter
2024-01-11,Beauty,54,35.03,32.45,0,400,3,1,0,0,Winter
2024-01-11,Electronics,53,455.15,468.3,0,228,3,1,0,0,Winter
2024-01-11,Fashion,73,82.56,87.36,0,348,3,1,0,0,Winter
2024-01-11,Food & Grocery,243,20.29,26.19,1,766,3,1,0,0,Winter
2024-01-11,Home & Kitchen,37,121.78,121.11,0,174,3,1,0,0,Winter
2024-01-12,Beauty,64,35.65,36.01,0,320,4,1,0,0,Winter
2024-01-12,Electronics,56,461.12,432.72,0,221,4,1,0,0,Winter
2024-01-12,Fashion,67,86.91,85.68,0,379,4,1,0,0,Winter
2024-01-12,Food & Grocery,118,25.28,21.52,0,844,4,1,0,0,Winter
2024-01-12,Home & Kitchen,38,116.52,133.97,0,136,4,1,0,0,Winter
2024-01-13,Beauty,56,34.17,37.1,0,242,5,1,1,0,Winter
2024-01-13,Electronics,29,456.41,388.6,0,299,5,1,1,0,Winter
2024-01-13,Fashion,102,82.58,84.95,0,420,5,1,1,0,Winter
2024-01-13,Food & Grocery,151,23.8,25.55,0,777,5,1,1,0,Winter
2024-01-13,Home & Kitchen,63,87.17,136.31,1,268,5,1,1,0,Winter
2024-01-14,Beauty,61,35.06,33.74,0,441,6,1,1,0,Winter
2024-01-14,Electronics,31,452.65,427.96,0,287,6,1,1,0,Winter
2024-01-14,Fashion,72,86.74,79.47,0,330,6,1,1,0,Winter
2024-01-14,Food & Grocery,177,24.73,28.11,0,674,6,1,1,0,Winter
2024-01-14,Home & Kitchen,23,118.9,112.03,0,120,6,1,1,0,Winter
2024-01-15,Beauty,134,28.97,31.14,1,555,0,1,0,0,Winter
2024-01-15,Electronics,131,346.85,485.69,1,472,0,1,0,0,Winter
2024-01-15,Fashion,75,84.34,67.03,0,404,0,1,0,0,Winter
2024-01-15,Food & Grocery,200,21.1,29.1,1,904,0,1,0,0,Winter
2024-01-15,Home & Kitchen,40,119.63,126.45,0,195,0,1,0,0,Winter
2024-01-16,Beauty,56,34.75,33.07,0,231,1,1,0,0,Winter
2024-01-16,Electronics,57,460.21,494.32,0,221,1,1,0,0,Winter
2024-01-16,Fashion,75,86.68,84.1,0,574,1,1,0,0,Winter
2024-01-16,Food & Grocery,249,19.46,25.25,1,729,1,1,0,0,Winter
2024-01-16,Home & Kitchen,40,119.93,113.73,0,226,1,1,0,0,Winter
2024-01-17,Beauty,51,36.15,43.7,0,430,2,1,0,0,Winter
2024-01-17,Electronics,45,476.35,533.19,0,335,2,1,0,0,Winter
2024-01-17,Fashion,91,84.1,80.31,0,479,2,1,0,0,Winter
2024-01-17,Food & Grocery,102,25.75,23.09,0,704,2,1,0,0,Winter
2024-01-17,Home & Kitchen,43,124.18,115.15,0,221,2,1,0,0,Winter
2024-01-18,Beauty,46,35.86,36.96,0,425,3,1,0,0,Winter
2024-01-18,Electronics,98,345.41,495.72,1,340,3,1,0,0,Winter
2024-01-18,Fashion,78,80.98,84.09,0,559,3,1,0,0,Winter
2024-01-18,Food & Grocery,118,24.96,22.44,0,629,3,1,0,0,Winter
2024-01-18,Home & Kitchen,32,120.67,133.33,0,234,3,1,0,0,Winter
2024-01-19,Beauty,58,34.88,36.28,0,345,4,1,0,0,Winter
2024-01-19,Electronics,47,451.15,431.48,0,208,4,1,0,0,Winter
2024-01-19,Fashion,171,69.09,98.29,1,873,4,1,0,0,Winter
2024-01-19,Food & Grocery,104,25.27,26.88,0,666,4,1,0,0,Winter
2024-01-19,Home & Kitchen,51,110.52,103.35,1,304,4,1,0,0,Winter
2024-01-20,Beauty,77,35.66,29.11,0,412,5,1,1,0,Winter
2024-01-20,Electronics,38,455.87,421.69,0,332,5,1,1,0,Winter
2024-01-20,Fashion,85,83.52,98.67,0,591,5,1,1,0,Winter
2024-01-20,Food & Grocery,134,24.78,28.82,0,699,5,1,1,0,Winter
2024-01-20,Home & Kitchen,27,120.38,139.78,0,205,5,1,1,0,Winter
2024-01-21,Beauty,140,28.77,35.87,1,459,6,1,1,0,Winter
2024-01-21,Electronics,58,366.53,435.4,1,280,6,1,1,0,Winter
2024-01-21,Fashion,74,82.19,75.73,0,575,6,1,1,0,Winter
2024-01-21,Food & Grocery,107,25.21,24.51,0,607,6,1,1,0,Winter
2024-01-21,Home & Kitchen,18,120.22,126.27,0,165,6,1,1,0,Winter
2024-01-22,Beauty,55,36.59,33.98,0,297,0,1,0,0,Winter
2024-01-22,Electronics,48,440.78,475.56,0,231,0,1,0,0,Winter
2024-01-22,Fashion,94,79.77,80.36,0,392,0,1,0,0,Winter
2024-01-22,Food & Grocery,260,17.81,23.73,1,985,0,1,0,0,Winter
2024-01-22,Home & Kitchen,26,124.05,120.33,0,172,0,1,0,0,Winter
2024-01-23,Beauty,153,29.13,35.32,1,538,1,1,0,0,Winter
2024-01-23,Electronics,63,446.44,511.02,0,355,1,1,0,0,Winter
2024-01-23,Fashion,83,84.93,77.87,0,450,1,1,0,0,Winter
2024-01-23,Food & Grocery,122,25.25,28.73,0,486,1,1,0,0,Winter
2024-01-23,Home & Kitchen,28,120.84,126.07,0,191,1,1,0,0,Winter
2024-01-24,Beauty,60,34.75,34.84,0,447,2,1,0,0,Winter
2024-01-24,Electronics,48,458.91,480.84,0,267,2,1,0,0,Winter
2024-01-24,Fashion,69,86.1,100.11,0,335,2,1,0,0,Winter
2024-01-24,Food & Grocery,114,25.67,24.61,0,693,2,1,0,0,Winter
2024-01-24,Home & Kitchen,26,120.23,124.81,0,148,2,1,0,0,Winter
2024-01-25,Beauty,56,35.34,35.8,0,228,3,1,0,0,Winter
2024-01-25,Electronics,47,456.59,402.31,0,288,3,1,0,0,Winter
2024-01-25,Fashion,84,85.74,93.38,0,405,3,1,0,0,Winter
2024-01-25,Food & Grocery,129,24.48,23.53,0,623,3,1,0,0,Winter
2024-01-25,Home & Kitchen,30,117.62,142.47,0,126,3,1,0,0,Winter
2024-01-26,Beauty,57,34.3,33.09,0,342,4,1,0,0,Winter
2024-01-26,Electronics,55,452.14,391.88,0,277,4,1,0,0,Winter
2024-01-26,Fashion,64,85.56,78.42,0,364,4,1,0,0,Winter
2024-01-26,Food & Grocery,112,24.89,29.27,0,835,4,1,0,0,Winter
2024-01-26,Home & Kitchen,80,108.43,105.84,1,204,4,1,0,0,Winter
2024-01-27,Beauty,82,33.01,28.2,0,374,5,1,1,0,Winter
2024-01-27,Electronics,37,467.93,464.87,0,282,5,1,1,0,Winter
2024-01-27,Fashion,84,84.04,101.09,0,561,5,1,1,0,Winter
2024-01-27,Food & Grocery,127,25.06,27.86,0,553,5,1,1,0,Winter
2024-01-27,Home & Kitchen,15,118.9,122.15,0,203,5,1,1,0,Winter
2024-01-28,Beauty,68,35.73,37.22,0,383,6,1,1,0,Winter
2024-01-28,Electronics,27,456.44,503.38,0,346,6,1,1,0,Winter
2024-01-28,Fashion,161,66.44,93.17,1,858,6,1,1,0,Winter
2024-01-28,Food & Grocery,138,24.98,28.75,0,592,6,1,1,0,Winter
2024-01-28,Home & Kitchen,54,90.22,137.94,1,309,6,1,1,0,Winter
2024-01-29,Beauty,57,33.78,37.74,0,265,0,1,0,0,Winter
2024-01-29,Electronics,54,472.28,448.52,0,228,0,1,0,0,Winter
2024-01-29,Fashion,73,86.34,83.61,0,494,0,1,0,0,Winter
2024-01-29,Food & Grocery,125,24.93,31.4,0,471,0,1,0,0,Winter
2024-01-29,Home & Kitchen,24,123.22,110.85,0,125,0,1,0,0,Winter
2024-01-30,Beauty,64,34.47,37.41,0,291,1,1,0,0,Winter
2024-01-30,Electronics,51,445.38,439.6,0,279,1,1,0,0,Winter
2024-01-30,Fashion,81,82.08,83.37,0,476,1,1,0,0,Winter
2024-01-30,Food & Grocery,102,25.38,26.8,0,824,1,1,0,0,Winter
2024-01-30,Home & Kitchen,42,115.34,128.05,0,205,1,1,0,0,Winter
2024-01-31,Beauty,41,34.03,30.22,0,338,2,1,0,0,Winter
2024-01-31,Electronics,54,445.41,423.35,0,197,2,1,0,0,Winter
2024-01-31,Fashion,76,87.52,87.3,0,583,2,1,0,0,Winter
2024-01-31,Food & Grocery,107,25.36,25.38,0,752,2,1,0,0,Winter
2024-01-31,Home & Kitchen,47,118.35,113.81,0,196,2,1,0,0,Winter
2024-02-01,Beauty,72,34.4,35.48,0,432,3,2,0,0,Winter
2024-02-01,Electronics,42,467.05,424.43,0,278,3,2,0,0,Winter
2024-02-01,Fashion,83,83.25,96.28,0,567,3,2,0,0,Winter
2024-02-01,Food & Grocery,136,25.06,25.38,0,650,3,2,0,0,Winter
2024-02-01,Home & Kitchen,35,122.0,111.22,0,131,3,2,0,0,Winter
2024-02-02,Beauty,78,34.79,37.93,0,355,4,2,0,0,Winter
2024-02-02,Electronics,70,433.88,388.54,0,332,4,2,0,0,Winter
2024-02-02,Fashion,70,84.72,71.7,0,457,4,2,0,0,Winter
2024-02-02,Food & Grocery,111,24.96,22.48,0,835,4,2,0,0,Winter
2024-02-02,Home & Kitchen,25,127.32,106.88,0,171,4,2,0,0,Winter
2024-02-03,Beauty,69,35.51,41.68,0,348,5,2,1,0,Winter
2024-02-03,Electronics,32,455.99,405.95,0,348,5,2,1,0,Winter
2024-02-03,Fashion,186,69.96,88.24,1,456,5,2,1,0,Winter
2024-02-03,Food & Grocery,153,24.25,26.04,0,538,5,2,1,0,Winter
2024-02-03,Home & Kitchen,16,121.24,110.27,0,206,5,2,1,0,Winter
2024-02-04,Beauty,136,27.42,36.62,1,472,6,2,1,0,Winter
2024-02-04,Electronics,74,349.18,420.26,1,303,6,2,1,0,Winter
2024-02-04,Fashion,101,83.77,97.64,0,492,6,2,1,0,Winter
2024-02-04,Food & Grocery,225,21.35,24.8,1,1071,6,2,1,0,Winter
2024-02-04,Home & Kitchen,30,123.17,144.83,0,136,6,2,1,0,Winter
2024-02-05,Beauty,66,35.41,36.47,0,243,0,2,0,0,Winter
2024-02-05,Electronics,44,439.03,481.82,0,322,0,2,0,0,Winter
2024-02-05,Fashion,75,83.19,78.28,0,375,0,2,0,0,Winter
2024-02-05,Food & Grocery,116,24.99,22.61,0,842,0,2,0,0,Winter
2024-02-05,Home & Kitchen,40,119.4,117.35,0,129,0,2,0,0,Winter
2024-02-06,Beauty,51,34.95,36.82,0,343,1,2,0,0,Winter
2024-02-06,Electronics,57,420.17,451.72,0,359,1,2,0,0,Winter
2024-02-06,Fashion,79,82.0,92.78,0,461,1,2,0,0,Winter
2024-02-06,Food & Grocery,207,18.84,24.51,1,1260,1,2,0,0,Winter
2024-02-06,Home & Kitchen,25,120.62,109.24,0,161,1,2,0,0,Winter
2024-02-07,Beauty,144,27.21,32.19,1,504,2,2,0,0,Winter
2024-02-07,Electronics,45,459.98,559.48,0,192,2,2,0,0,Winter
2024-02-07,Fashion,72,86.41,80.95,0,566,2,2,0,0,Winter
2024-02-07,Food & Grocery,118,24.43,24.67,0,825,2,2,0,0,Winter
2024-02-07,Home & Kitchen,33,124.86,117.46,0,187,2,2,0,0,Winter
2024-02-08,Beauty,57,36.45,39.07,0,309,3,2,0,0,Winter
2024-02-08,Electronics,117,344.52,419.94,1,492,3,2,0,0,Winter
2024-02-08,Fashion,95,81.83,88.72,0,385,3,2,0,0,Winter
2024-02-08,Food & Grocery,112,24.49,23.25,0,898,3,2,0,0,Winter
2024-02-08,Home & Kitchen,35,119.4,131.47,0,202,3,2,0,0,Winter
2024-02-09,Beauty,101,27.23,30.48,1,406,4,2,0,0,Winter
2024-02-09,Electronics,47,439.78,385.56,0,311,4,2,0,0,Winter
2024-02-09,Fashion,53,88.19,97.15,0,464,4,2,0,0,Winter
2024-02-09,Food & Grocery,116,24.51,24.09,0,751,4,2,0,0,Winter
2024-02-09,Home & Kitchen,31,122.04,123.83,0,126,4,2,0,0,Winter
2024-02-10,Beauty,66,36.87,33.98,0,376,5,2,1,0,Winter
2024-02-10,Electronics,32,434.79,453.2,0,230,5,2,1,0,Winter
2024-02-10,Fashion,90,89.27,88.57,0,559,5,2,1,0,Winter
2024-02-10,Food & Grocery,138,25.86,25.98,0,666,5,2,1,0,Winter
2024-02-10,Home & Kitchen,22,117.88,130.0,0,225,5,2,1,0,Winter
2024-02-11,Beauty,62,34.96,34.27,0,402,6,2,1,0,Winter
2024-02-11,Electronics,29,447.6,513.61,0,305,6,2,1,0,Winter
2024-02-11,Fashion,103,79.2,85.35,0,504,6,2,1,0,Winter
2024-02-11,Food & Grocery,128,25.33,23.6,0,863,6,2,1,0,Winter
2024-02-11,Home & Kitchen,25,122.91,132.9,0,136,6,2,1,0,Winter
2024-02-12,Beauty,55,35.99,35.09,0,297,0,2,0,0,Winter
2024-02-12,Electronics,51,462.57,420.34,0,243,0,2,0,0,Winter
2024-02-12,Fashion,78,81.7,89.37,0,503,0,2,0,0,Winter
2024-02-12,Food & Grocery,135,25.36,28.08,0,864,0,2,0,0,Winter
2024-02-12,Home & Kitchen,37,121.86,134.03,0,134,0,2,0,0,Winter
2024-02-13,Beauty,50,35.4,37.51,0,432,1,2,0,0,Winter
2024-02-13,Electronics,74,422.66,422.43,1,319,1,2,0,0,Winter
2024-02-13,Fashion,87,83.28,72.33,0,556,1,2,0,0,Winter
2024-02-13,Food & Grocery,109,24.57,24.9,0,646,1,2,0,0,Winter
2024-02-13,Home & Kitchen,66,81.79,122.57,1,208,1,2,0,0,Winter
2024-02-14,Beauty,58,35.8,38.46,0,276,2,2,0,0,Winter
2024-02-14,Electronics,73,432.08,407.54,0,246,2,2,0,0,Winter
2024-02-14,Fashion,172,62.02,88.01,1,775,2,2,0,0,Winter
2024-02-14,Food & Grocery,114,27.2,27.52,0,852,2,2,0,0,Winter
2024-02-14,Home & Kitchen,27,127.68,122.85,0,182,2,2,0,0,Winter
2024-02-15,Beauty,54,35.99,33.93,0,346,3,2,0,0,Winter
2024-02-15,Electronics,69,442.1,565.14,0,250,3,2,0,0,Winter
2024-02-15,Fashion,204,66.72,84.09,1,852,3,2,0,0,Winter
2024-02-15,Food & Grocery,132,24.41,25.22,0,566,3,2,0,0,Winter
2024-02-15,Home & Kitchen,42,112.26,129.33,0,169,3,2,0,0,Winter
2024-02-16,Beauty,51,34.15,37.54,0,388,4,2,0,0,Winter
2024-02-16,Electronics,48,461.18,468.01,0,351,4,2,0,0,Winter
2024-02-16,Fashion,77,90.31,81.33,0,477,4,2,0,0,Winter
2024-02-16,Food & Grocery,115,25.58,28.32,0,816,4,2,0,0,Winter
2024-02-16,Home & Kitchen,27,119.21,110.59,0,184,4,2,0,0,Winter
2024-02-17,Beauty,56,36.67,33.97,0,413,5,2,1,0,Winter
2024-02-17,Electronics,41,438.36,521.09,0,249,5,2,1,0,Winter
2024-02-17,Fashion,94,84.98,111.42,0,442,5,2,1,0,Winter
2024-02-17,Food & Grocery,373,16.93,25.89,1,1134,5,2,1,0,Winter
2024-02-17,Home & Kitchen,31,121.75,112.64,0,136,5,2,1,0,Winter
2024-02-18,Beauty,53,36.63,33.56,0,355,6,2,1,0,Winter
2024-02-18,Electronics,32,431.61,390.1,0,225,6,2,1,0,Winter
2024-02-18,Fashion,107,82.78,97.95,0,581,6,2,1,0,Winter
2024-02-18,Food & Grocery,316,18.69,23.25,1,1203,6,2,1,0,Winter
2024-02-18,Home & Kitchen,35,110.68,134.18,1,280,6,2,1,0,Winter
2024-02-19,Beauty,57,31.45,34.09,0,446,0,2,0,0,Winter
2024-02-19,Electronics,50,476.62,427.21,0,334,0,2,0,0,Winter
2024-02-19,Fashion,67,84.42,75.28,0,421,0,2,0,0,Winter
2024-02-19,Food & Grocery,113,25.38,23.85,0,670,0,2,0,0,Winter
2024-02-19,Home & Kitchen,28,123.31,111.19,0,124,0,2,0,0,Winter
2024-02-20,Beauty,54,33.95,35.15,0,317,1,2,0,0,Winter
2024-02-20,Electronics,54,463.73,456.22,0,308,1,2,0,0,Winter
2024-02-20,Fashion,166,64.53,82.34,1,777,1,2,0,0,Winter
2024-02-20,Food & Grocery,121,24.84,27.78,0,500,1,2,0,0,Winter
2024-02-20,Home & Kitchen,32,116.92,119.16,0,173,1,2,0,0,Winter
2024-02-21,Beauty,62,34.98,35.76,0,287,2,2,0,0,Winter
2024-02-21,Electronics,32,460.4,432.13,0,311,2,2,0,0,Winter
2024-02-21,Fashion,81,84.1,95.9,0,476,2,2,0,0,Winter
2024-02-21,Food & Grocery,115,25.05,27.77,0,626,2,2,0,0,Winter
2024-02-21,Home & Kitchen,33,117.81,136.82,0,177,2,2,0,0,Winter
2024-02-22,Beauty,52,34.98,33.01,0,252,3,2,0,0,Winter
2024-02-22,Electronics,44,448.08,352.61,0,223,3,2,0,0,Winter
2024-02-22,Fashion,72,88.02,80.88,0,395,3,2,0,0,Winter
2024-02-22,Food & Grocery,116,25.02,26.25,0,782,3,2,0,0,Winter
2024-02-22,Home & Kitchen,40,114.44,137.11,0,146,3,2,0,0,Winter
2024-02-23,Beauty,99,29.05,38.53,1,498,4,2,0,0,Winter
2024-02-23,Electronics,57,454.03,479.22,0,282,4,2,0,0,Winter
2024-02-23,Fashion,81,85.39,79.15,0,321,4,2,0,0,Winter
2024-02-23,Food & Grocery,240,22.49,26.46,1,1080,4,2,0,0,Winter
2024-02-23,Home & Kitchen,38,117.4,111.77,0,221,4,2,0,0,Winter
2024-02-24,Beauty,72,33.95,34.62,0,435,5,2,1,0,Winter
2024-02-24,Electronics,25,465.49,439.75,0,301,5,2,1,0,Winter
2024-02-24,Fashion,90,82.61,70.76,0,385,5,2,1,0,Winter
2024-02-24,Food & Grocery,150,24.62,21.83,0,610,5,2,1,0,Winter
2024-02-24,Home & Kitchen,21,123.37,115.25,0,189,5,2,1,0,Winter
2024-02-25,Beauty,65,34.74,32.06,0,293,6,2,1,0,Winter
2024-02-25,Electronics,30,448.06,560.11,0,213,6,2,1,0,Winter
2024-02-25,Fashion,104,84.83,84.96,0,591,6,2,1,0,Winter
2024-02-25,Food & Grocery,127,25.43,25.12,0,823,6,2,1,0,Winter
2024-02-25,Home & Kitchen,20,119.61,102.39,0,214,6,2,1,0,Winter
2024-02-26,Beauty,66,33.57,38.26,0,367,0,2,0,0,Winter
2024-02-26,Electronics,72,440.44,502.61,0,251,0,2,0,0,Winter
2024-02-26,Fashion,68,89.66,99.63,0,314,0,2,0,0,Winter
2024-02-26,Food & Grocery,93,25.62,22.52,0,623,0,2,0,0,Winter
2024-02-26,Home & Kitchen,26,118.0,124.5,0,232,0,2,0,0,Winter
2024-02-27,Beauty,62,35.86,31.34,0,297,1,2,0,0,Winter
2024-02-27,Electronics,47,464.06,454.89,0,328,1,2,0,0,Winter
2024-02-27,Fashion,94,81.83,90.43,0,560,1,2,0,0,Winter
2024-02-27,Food & Grocery,117,25.11,26.4,0,800,1,2,0,0,Winter
2024-02-27,Home & Kitchen,32,118.4,119.33,0,202,1,2,0,0,Winter
2024-02-28,Beauty,52,36.06,33.62,0,417,2,2,0,0,Winter
2024-02-28,Electronics,49,462.36,390.72,0,326,2,2,0,0,Winter
2024-02-28,Fashion,206,60.4,70.14,1,718,2,2,0,0,Winter
2024-02-28,Food & Grocery,120,24.97,24.98,0,571,2,2,0,0,Winter
2024-02-28,Home & Kitchen,31,124.72,134.95,0,180,2,2,0,0,Winter
2024-02-29,Beauty,55,34.13,36.59,0,234,3,2,0,0,Winter
2024-02-29,Electronics,41,448.99,390.5,0,352,3,2,0,0,Winter
2024-02-29,Fashion,88,85.07,80.15,0,493,3,2,0,0,Winter
2024-02-29,Food & Grocery,114,25.37,26.34,0,772,3,2,0,0,Winter
2024-02-29,Home & Kitchen,74,85.57,148.11,1,327,3,2,0,0,Winter
2024-03-01,Beauty,72,35.95,35.03,0,309,4,3,0,0,Spring
2024-03-01,Electronics,84,453.57,474.62,0,240,4,3,0,0,Spring
2024-03-01,Fashion,240,73.34,82.26,1,502,4,3,0,0,Spring
2024-03-01,Food & Grocery,178,25.8,25.14,0,876,4,3,0,0,Spring
2024-03-01,Home & Kitchen,59,122.21,128.15,0,202,4,3,0,0,Spring
2024-03-02,Beauty,225,30.77,30.58,1,355,5,3,1,0,Spring
2024-03-02,Electronics,101,357.48,445.08,1,471,5,3,1,0,Spring
2024-03-02,Fashion,131,84.75,87.02,0,545,5,3,1,0,Spring
2024-03-02,Food & Grocery,230,25.36,24.56,0,756,5,3,1,0,Spring
2024-03-02,Home & Kitchen,49,112.89,123.06,0,223,5,3,1,0,Spring
2024-03-03,Beauty,123,35.92,38.05,0,230,6,3,1,0,Spring
2024-03-03,Electronics,43,465.34,455.85,0,314,6,3,1,0,Spring
2024-03-03,Fashion,173,84.53,68.21,0,458,6,3,1,0,Spring
2024-03-03,Food & Grocery,244,24.45,25.89,0,798,6,3,1,0,Spring
2024-03-03,Home & Kitchen,38,119.1,115.14,0,223,6,3,1,0,Spring
2024-03-04,Beauty,95,36.82,35.05,0,325,0,3,0,0,Spring
2024-03-04,Electronics,98,440.95,427.52,0,200,0,3,0,0,Spring
2024-03-04,Fashion,133,90.7,93.6,0,457,0,3,0,0,Spring
2024-03-04,Food & Grocery,192,25.33,24.18,0,484,0,3,0,0,Spring
2024-03-04,Home & Kitchen,53,116.54,122.84,0,127,0,3,0,0,Spring
2024-03-05,Beauty,279,24.51,41.76,1,577,1,3,0,0,Spring
2024-03-05,Electronics,157,334.99,409.27,1,319,1,3,0,0,Spring
2024-03-05,Fashion,143,85.51,95.16,0,550,1,3,0,0,Spring
2024-03-05,Food & Grocery,235,24.84,19.88,0,621,1,3,0,0,Spring
2024-03-05,Home & Kitchen,52,116.32,130.07,0,150,1,3,0,0,Spring
2024-03-06,Beauty,94,34.52,42.01,0,335,2,3,0,0,Spring
2024-03-06,Electronics,84,447.12,376.95,0,320,2,3,0,0,Spring
2024-03-06,Fashion,339,64.51,82.67,1,550,2,3,0,0,Spring
2024-03-06,Food & Grocery,425,17.91,22.65,1,687,2,3,0,0,Spring
2024-03-06,Home & Kitchen,48,117.85,112.26,0,165,2,3,0,0,Spring
2024-03-07,Beauty,74,36.12,36.81,0,443,3,3,0,0,Spring
2024-03-07,Electronics,85,444.19,485.41,0,252,3,3,0,0,Spring
2024-03-07,Fashion,135,84.71,89.79,0,465,3,3,0,0,Spring
2024-03-07,Food & Grocery,206,25.42,27.12,0,712,3,3,0,0,Spring
2024-03-07,Home & Kitchen,134,93.39,130.57,1,184,3,3,0,0,Spring
2024-03-08,Beauty,88,34.62,38.06,0,347,4,3,0,0,Spring
2024-03-08,Electronics,168,366.89,484.87,1,492,4,3,0,0,Spring
2024-03-08,Fashion,145,88.44,79.64,0,494,4,3,0,0,Spring
2024-03-08,Food & Grocery,193,25.21,30.46,0,481,4,3,0,0,Spring
2024-03-08,Home & Kitchen,123,87.03,115.82,1,249,4,3,0,0,Spring
2024-03-09,Beauty,117,34.15,37.24,0,264,5,3,1,0,Spring
2024-03-09,Electronics,67,429.95,462.74,0,282,5,3,1,0,Spring
2024-03-09,Fashion,167,86.67,88.12,0,520,5,3,1,0,Spring
2024-03-09,Food & Grocery,286,25.78,26.83,0,567,5,3,1,0,Spring
2024-03-09,Home & Kitchen,26,122.02,129.76,0,158,5,3,1,0,Spring
2024-03-10,Beauty,75,36.29,34.82,0,231,6,3,1,0,Spring
2024-03-10,Electronics,48,456.2,483.4,0,331,6,3,1,0,Spring
2024-03-10,Fashion,180,83.8,88.31,0,588,6,3,1,0,Spring
2024-03-10,Food & Grocery,259,24.67,22.49,0,763,6,3,1,0,Spring
2024-03-10,Home & Kitchen,29,126.92,119.19,0,166,6,3,1,0,Spring
2024-03-11,Beauty,86,35.77,32.09,0,322,0,3,0,0,Spring
2024-03-11,Electronics,81,477.45,469.34,0,239,0,3,0,0,Spring
2024-03-11,Fashion,164,81.67,73.71,0,443,0,3,0,0,Spring
2024-03-11,Food & Grocery,195,26.77,26.23,0,696,0,3,0,0,Spring
2024-03-11,Home & Kitchen,42,120.03,118.12,0,177,0,3,0,0,Spring
2024-03-12,Beauty,87,33.9,32.34,0,248,1,3,0,0,Spring
2024-03-12,Electronics,92,458.7,446.72,0,191,1,3,0,0,Spring
2024-03-12,Fashion,177,80.64,101.41,0,580,1,3,0,0,Spring
2024-03-12,Food & Grocery,225,25.25,20.6,0,814,1,3,0,0,Spring
2024-03-12,Home & Kitchen,67,122.22,124.97,0,129,1,3,0,0,Spring
2024-03-13,Beauty,89,34.84,33.58,0,240,2,3,0,0,Spring
2024-03-13,Electronics,85,448.39,444.12,0,267,2,3,0,0,Spring
2024-03-13,Fashion,159,86.9,98.98,0,576,2,3,0,0,Spring
2024-03-13,Food & Grocery,194,25.74,26.18,0,694,2,3,0,0,Spring
2024-03-13,Home & Kitchen,66,119.76,124.01,0,200,2,3,0,0,Spring
2024-03-14,Beauty,83,35.24,40.48,0,410,3,3,0,0,Spring
2024-03-14,Electronics,97,446.03,359.61,0,298,3,3,0,0,Spring
2024-03-14,Fashion,149,83.64,75.86,0,506,3,3,0,0,Spring
2024-03-14,Food & Grocery,180,26.0,29.46,0,530,3,3,0,0,Spring
2024-03-14,Home & Kitchen,56,120.67,100.07,0,146,3,3,0,0,Spring
2024-03-15,Beauty,99,33.54,31.03,0,364,4,3,0,0,Spring
2024-03-15,Electronics,89,448.52,476.9,0,356,4,3,0,0,Spring
2024-03-15,Fashion,188,78.76,82.23,0,375,4,3,0,0,Spring
2024-03-15,Food & Grocery,175,25.4,24.33,0,790,4,3,0,0,Spring
2024-03-15,Home & Kitchen,56,122.23,108.7,0,151,4,3,0,0,Spring
2024-03-16,Beauty,114,33.24,42.61,0,433,5,3,1,0,Spring
2024-03-16,Electronics,65,439.69,368.47,0,347,5,3,1,0,Spring
2024-03-16,Fashion,165,82.5,80.33,0,572,5,3,1,0,Spring
2024-03-16,Food & Grocery,279,24.53,23.74,0,852,5,3,1,0,Spring
2024-03-16,Home & Kitchen,27,123.67,119.6,0,180,5,3,1,0,Spring
2024-03-17,Beauty,100,35.38,36.56,0,273,6,3,1,0,Spring
2024-03-17,Electronics,42,461.51,462.83,0,288,6,3,1,0,Spring
2024-03-17,Fashion,153,83.4,85.07,0,311,6,3,1,0,Spring
2024-03-17,Food & Grocery,510,22.2,22.02,1,921,6,3,1,0,Spring
2024-03-17,Home & Kitchen,32,115.98,133.6,0,144,6,3,1,0,Spring
2024-03-18,Beauty,98,36.1,35.14,0,366,0,3,0,0,Spring
2024-03-18,Electronics,186,376.54,489.65,1,436,0,3,0,0,Spring
2024-03-18,Fashion,149,87.04,87.69,0,540,0,3,0,0,Spring
2024-03-18,Food & Grocery,209,25.06,25.74,0,876,0,3,0,0,Spring
2024-03-18,Home & Kitchen,138,98.1,117.92,1,243,0,3,0,0,Spring
2024-03-19,Beauty,95,34.64,36.91,0,318,1,3,0,0,Spring
2024-03-19,Electronics,73,468.44,505.79,0,350,1,3,0,0,Spring
2024-03-19,Fashion,296,59.01,69.33,1,477,1,3,0,0,Spring
2024-03-19,Food & Grocery,218,25.82,25.95,0,898,1,3,0,0,Spring
2024-03-19,Home & Kitchen,41,120.9,114.57,0,182,1,3,0,0,Spring
